text,timestamp,likes,retweets
"🚨ENDORSEMENT ALERT🚨 

I'm proud to announce Leaders We Deserve's first endorsement:  Averie Bishop - former Miss Texas and a 27 year old fierce abortion rights, racial justice and gun safety advocate running for Texas state house district 112

 https://t.co/L8l6XQWE9w",Tue Aug 22 19:40:50 +0000 2023,6394,1659
"JUST NOW

PETER DOOCY: How Biden is going to convince 3/4 of voters that his mental acuity is ok when he told a story about recently talking to a French president who died 1996?

KJP: I’m not even gonna go down that rabbit hole with you sir.

DOOCY: What is the rabbit hole?! 😂 https://t.co/Itk8OXaFkB",Tue Feb 06 20:31:18 +0000 2024,23396,5199
"I’m going to say, as a woman, what many of you are afraid to say. This is the same woman that bragged about sexually harassing Roger Ailes, the same woman who had a crush on Trump, the same woman who said ‘rape is sexy.’  The same woman 30 plus years later who claimed rape and https://t.co/GGfGXXTdTd",Tue May 09 20:29:03 +0000 2023,20178,7479
"Calling a reporter “selfish” while saying you aren’t leaving Texas A&amp;M only to accept the job at Texas less than 24 hours later is wild. Just another example of why college athletes need to look after themselves first and foremost.
https://t.co/Xk0MGuTUJk",Tue Jun 25 23:25:30 +0000 2024,10351,807
".@DallasPatriots 2025’s Marcus White (@M_White45) lines this one the other way for a single.

Mansfield Lake Ridge (TX) 2025 #uncommitted

Profile: https://t.co/PDLPS8e9yv https://t.co/sFl66xgRNp",Sat Sep 14 15:46:27 +0000 2024,5,3
"QUEUE THE DANCE ‼️

@Marcel10Reed ➡️ @dae2walker for the TD 😍

No. 25 Texas A&amp;M 20, Bowling Green 10 
3Q | 10:43 https://t.co/pMB7dXQRjC",Sun Sep 22 01:33:45 +0000 2024,62,3
"Julia Orzol against Texas A&amp;M:

🔴 15 Kills
⚪ .375 Hit%
🔴 4 Digs

That's a new season high.

#B1GVolleyball https://t.co/vIptX74rw2",Sun Sep 22 02:08:17 +0000 2024,90,0
"Randy Bond makes a 34-yard field goal, giving Texas A&amp;M a 23-17 lead with 12:56 left in the fourth quarter.",Sun Sep 22 02:11:08 +0000 2024,13,0
@Alysha_Clark TEXAS A&amp;M…..HANDS DOWN,Sun Sep 22 02:12:14 +0000 2024,2,0
"Texas A&amp;M visitor list this weekend 👀

One flip target is potentially visiting A&amp;M this weekend. 👀

-&gt; https://t.co/TstJtqS6Au https://t.co/Ckpmh7IyD8",Fri Sep 20 21:29:13 +0000 2024,13,2
"2nd time seeing the Blimp 

2020: UAB At Miami FL 
2024: Texas A&amp;M At Florida https://t.co/N1iLttyDpE",Sat Sep 14 18:45:34 +0000 2024,9,0
"A new strike team aimed at taking down a Venezuelan gang and a call to ban cell phones in Texas schools.
Watch TOMORROW at 8:30 a.m. on KXAN. https://t.co/KEvUHXQ2D7 https://t.co/tzoZv8LCDg",Sat Sep 21 16:15:08 +0000 2024,11,4
"JUST IN: Evacuation order issued in Texas after a gas pipeline burst into flames

The fire started just before 10 a.m. in La Porte, Texas, about 25 miles southwest of Houston

Energy Transfer confirmed it was a natural gas line and has isolated it to let the fire burn out

The https://t.co/wdVFLK4Qiw",Mon Sep 16 19:24:13 +0000 2024,42,7
"🌞 If you or someone in your life could use a therapist for mental health support, call the Here For Texas Mental Health Navigation Line at 972-525-8181, Monday - Thursday from 10 a.m. - 6 p.m. and Friday from 10 a.m. to 4 p.m. Hablamos español.

#herefortexas #mentalhealth https://t.co/qb727Rghmo",Mon Sep 23 14:01:11 +0000 2024,1,0
"So, A&amp;M returns many if not most of its key players from its CWS run and gains one of the most respected young coaches around. 

Meanwhile, Texas and Schloss bring back a decent roster, will have a much tougher schedule, and have failed to pull any Aggies to Austin. 

A&amp;M is",Tue Jul 02 16:47:48 +0000 2024,2269,112
Texas A&amp;M learned Penn State wasn't lying after a 26-20 win https://t.co/kFFvrAk9p3,Sun Sep 22 03:27:57 +0000 2024,2377,76
"Texas A&amp;M University-Central Texas will present a faculty spotlight on sociology professor Michelle Dietert’s research on sexuality and “transgender” veterans.

Read more:
https://t.co/anonQwSwJb https://t.co/iL80dCMblG",Wed Sep 18 15:30:47 +0000 2024,11,5
"CFB TOP GAMES WEEK 5
Georgia at Alabama
Louisville at Notre Dame
Illinois at Penn State
Oklahoma State at Kansas State
Virginia Tech at Miami (Friday)
Oklahoma at Auburn
Arizona at Utah
Arkansas at Texas A&amp;M
Stanford at Clemson
Washington State at Boise State
Ohio State at https://t.co/jY2yTccf85",Sun Sep 22 19:24:31 +0000 2024,10,2
"Not justifying this dude with an interaction, but: 

Yes, Tech doesn't have yell leaders.

They also don't have the largest football stadium in the State of Texas.

They also didn't have a top 10 athletic department revenue in 2023. 

They also didn't sell 91,000 season tickets https://t.co/HQxWlx48CF",Tue Jul 09 13:17:57 +0000 2024,445,15
"Boca Chica Beach Clean Up with Texas Adopt-A-Beach &amp; SpaceX! Join us Saturday, Sept. 28, 2024, from 9 a.m. to 12 p.m. to help protect our beach and wildlife. Bring family and friends! SpaceX will provide a complimentary lunch after the cleanup. Spread the word! https://t.co/4yJCQt7ez5",Tue Sep 17 13:35:07 +0000 2024,31,4
"Top Passers
NCAA Volleyball 2024

🥇 Courtney Jackson - Arkansas
🥈 Olivia Mauch - Nebraska
🥉 Ava Underwood - Texas A&amp;M

Jackson has really found her stride this season so far, adding huge value while taking 1/3 balls for Arkansas

Nebraska’s Mauch is super underrated - please https://t.co/uoE3ajzt6f",Fri Sep 20 14:27:45 +0000 2024,251,21
"The SEC doesn't understand something Texas is the big bro, then Oklahoma and then Texas A&amp;M, the little bro. You see, Texas A&amp;M, is the prodigal bro, it's a love and hate relationship but if anyone messes with one of my bros, i am kicking someone's ass. https://t.co/8J4Ad2oH3V",Mon Sep 23 03:22:02 +0000 2024,0,0
Conner Weigman watching his backup lead Texas A&amp;M on two scoring drives in the 1st quarter https://t.co/ArmniN2Unt,Sat Sep 14 20:24:36 +0000 2024,67,8
I’m blessed to announce I’ve earned a D1 offer from the University of Texas at San Antonio!!! 🔵🟠Back to work!!! @CoachCG210  @coachTcsm @Coach_Sekona @coach_schrider @hardee9596 @tlbutler5 @Ogthetruth @bst_elite @JUCOFFrenzy @JuCoFootballACE @2Ddavis @DMV_Hype @Livin_With_Lips https://t.co/pIGSb4l2vQ,Sat Sep 14 23:56:54 +0000 2024,59,19
Never forget when these legends called Texas A&amp;M's bullpen and had them warm someone up 😂 https://t.co/AB6xavXw7K,Tue Sep 17 22:15:11 +0000 2024,136,11
"Harold Fannin Jr. is the best Tight End in the country and I don’t think it’s close @UnnecRoughness 

@ Penn State
11 catches - 137 yards - 1 touchdown

@ Texas A&amp;M
8 catches - 145 yards - 1 touchdown https://t.co/lixUBWX0l6",Sun Sep 22 02:51:51 +0000 2024,781,82
"Mizzou beat Buffalo

Buffalo beat NIU

NIU beat Notre Dame

Notre Dame beat Texas A&amp;M

 https://t.co/uvKQGLHTl8",Sun Sep 22 14:34:08 +0000 2024,299,11
"“Two people (separate occasions) have already tried to kill me in the past 8 months. They were arrested with guns about 20 mins drive from Tesla HQ in Texas.” Elon Musk

I’m really hoping Elon Musk will get a ton more security.
 https://t.co/fl4LjNQaN7",Mon Sep 16 08:09:58 +0000 2024,244,34
@BarstoolTXST @ATX_210 @hornsupbirdsup https://t.co/Hcotssoit3,Sun Sep 22 18:53:38 +0000 2024,0,0
"Aggies value and strive towards excellence! 👍📚 

Texas A&amp;M ranks as the No. 1 university in Texas &amp; No. 3 among all public universities for National Merit Scholar enrollment! https://t.co/nBHqUss863 #tamu https://t.co/D7i5A0FxAK",Thu Mar 21 19:28:48 +0000 2019,188,56
"Teams are retaking the field for a short warmup, kickoff is set for 9:50 p.m.

@WTAMUFootball, @CWUAthletics, @LoneStarConf 

#BuffNation",Sun Sep 22 02:31:28 +0000 2024,14,5
"Texas A&amp;M is the only power 5 program in the state of Texas that hasn’t played for a National Title in Football, Basketball or Baseball since 1940.

#AggieFactThursday https://t.co/dy3aSSsB59",Fri Mar 08 00:02:08 +0000 2024,1383,170
"Y'all know the drill 👍

#GigEm https://t.co/dW2ay4DVnO",Sun Sep 22 04:00:31 +0000 2024,451,32
"#BREAKING 🚨
LA PORTE, Texas — Crews are responding to a fire at a pipeline in the La Porte area, according to the Office of Emergency Management.
According to the City of La Porte, this started just before 10 a.m. at Spencer Highway near East Boulevard. This is near a Walmart https://t.co/8hsVExj516",Mon Sep 16 16:23:43 +0000 2024,13,14
Blessed to receive an offer from Texas A&amp;M!!!🟤⚪️  @Coach_Ellsworth https://t.co/kP06LHPADc,Fri Sep 20 19:19:19 +0000 2024,177,14
"Texas A&amp;M and Texas Tech are the exact same school, except one is in East Texas and one is in West Texas.

They are virtually tied in the recruiting rankings right now.

Both only have a single 10 win season since 2000.

Both have student bodies who didn’t get into UT. https://t.co/sbJuheZ4Wi",Tue Dec 19 02:38:42 +0000 2023,972,74
"One thing of note from the 2023-24 Athletic Year for Texas A&amp;M

Football, Men's Basketball and Baseball combined to go 53-9 at home this year. The winning percentage of 0.855 is the highest since 2015-16 👀

#GigEm https://t.co/99BSW3zkR6",Thu Jul 11 19:21:46 +0000 2024,374,21
"2025 LHP Hayden Murphy
@Hjmurphy2025 | @STH_Baseball 

FB: 82-85
SL: 75-77 | 2472 rpm 
CH: 78-79

Murphy showed well yesterday at Blinn. Super projectable lefty, at 6’2 162.  Room to stack on good weight. Fastball plays up w/ good extension from a lower release. Slider has S/M https://t.co/Ui7SIh32wZ",Mon Sep 16 18:02:32 +0000 2024,23,6
"A&amp;M Volleyball 🤝Killin' it 

👍2-0🤟
S3: 18-15

#GigEM // #AggieVB //📊https://t.co/zS7Y34duLo https://t.co/vGNftScg8v",Sun Sep 15 20:30:06 +0000 2024,18,0
"Texas A&amp;M’s LB Scrape Drill

From @HopWebsider

 https://t.co/yPoO5anyCg",Tue Sep 17 11:53:59 +0000 2024,489,49
I’m at the University of Texas Campus giving away stuff for free at the “Alienware Longhorn Esports Arena.” Feel free to stop by if you are a student. https://t.co/0AqGePtPxU,Sat Sep 14 18:19:54 +0000 2024,319,33
"You can tell this ESPN+ broadcast has announcers tied to the home team, Texas A&amp;M Commerce. 
No zest or juice in the pick-6 call because they're disappointed for their team.
Come on, men. Fake a non-bias at least.",Sun Sep 22 00:08:36 +0000 2024,52,4
"I no longer hate everything (wait 24 hours until the Ravens break my heart and I don’t care about the NFL in 2024)

But Texas A&amp;M has an offense problem. WRs still aren’t scary, no major TE threats. Who knows if it’s Weigman or Reed going forward. Neither has been exceptional.",Sun Sep 22 02:59:14 +0000 2024,0,0
Safe to say 2025 Texas A&amp;M LB commit Kelvion Riggins is juiced up for tonight. https://t.co/t1fE8RHbsh,Fri Sep 13 23:46:32 +0000 2024,163,6
"For the first time in this race, a new poll has us leading Ted Cruz by 1 point. I don't know about y'all but I'm fired up and ready to WIN! 

We've got 47 days, let's do this Texas ➡ https://t.co/qWySVPKuKO https://t.co/ZHLNWMggI0",Thu Sep 19 21:52:07 +0000 2024,59326,9704
"Randy Bond for 3⃣

No. 25 Texas A&amp;M 10, Bowling Green 3
2Q | 10:17 https://t.co/w1TG2c0y03",Sun Sep 22 00:29:36 +0000 2024,19,0
"Texas A&amp;M Textbook Supports “Transgender” Bathrooms
The textbook author frames allowing males into female spaces as protecting transgender rights. #txlege https://t.co/auJPcGhCtW",Fri Sep 20 16:06:18 +0000 2024,9,5
"SPONSORED BY FISCHER'S NEIGHBORHOOD MARKET &amp; HILL COUNTRY POOL MANAGEMENT.

SA Cornerstone's Mike Carter is close to 3rd in all time wins in Texas.  2 players helping him reach that mark are Texas A&amp;M commit Megan Fitch &amp; Jacksonville St commit Amaya Tolentino. 

@FischersMKT https://t.co/K9RFeZxTzX",Mon Sep 23 18:00:13 +0000 2024,3,2
"Does Florida have the Hardest Schedule of ALL-TIME next season?

vs. #24 Miami
vs. Samford
vs. #25 Texas A&amp;M
@ Miss State
vs. UCF
@ #16 Tennessee
vs. #23 Kentucky
vs. #1 Georgia
@ #4 Texas
vs. #12 LSU
vs. #6 Ole Miss
@ #15 Florida State

9/12 Teams Ranked

Is Billy Napier cooked? https://t.co/7nucVx95LD",Sat Feb 17 21:08:45 +0000 2024,7797,388
"Deltas at Texas A&amp;M are registered to vote. Let's turn Texas blue, y'all‼ 🙌👏💪👊🌊 https://t.co/zH0A1gJV5k",Wed Aug 14 18:32:03 +0000 2024,13704,3848
"Ok... So I'm putting this out to prove a point.

Biden is 100% FULL OF SHlT and everyone knows it!!

I'm not @catturd2  or @dom_lucre ...   I'm just some dude from Texas 

YET!! My comment on Biden's BS post, with some facts thrown in, just RATIO'd The ""President"" of the United https://t.co/8ugTVvak5s",Sat Mar 23 04:08:08 +0000 2024,19712,3886
"There’s a swimming pool in Houston, Texas on top of Market Square Tower, it extends 10 feet (3.0 m) past the building into the air,

 8-inch (20 cm) thick plexiglass allows a view from 500 feet (150 m) above the ground.
https://t.co/nTtwDPAjxg",Sun Mar 05 20:13:49 +0000 2023,12815,1592
"I’m confused. Your mother left you a house with $1000 mortgage in AUSTIN TEXAS, one of most expensive cities in the country — and you can’t come up with that between two people? Make it make sense. https://t.co/p0S9Qevw4B",Wed May 08 17:27:23 +0000 2024,15919,1194
"With the 45th pick in the 2024 #NFLDraft, the #Packers select LB Edgerrin Cooper from Texas A&amp;M University!

@amfam | #PackersDraft https://t.co/PTt2xNSLQi",Sat Apr 27 00:11:08 +0000 2024,6041,867
"1ST CFB SATURDAY OF THE YEAR 🔥

#1 UGA vs. #14 Clemson

#4 UT vs. CSU
#7 Notre Dame @ #20 Texas A&amp;M
#9 U-M vs. Fresno St
#19 Miami @ UF
#21 Arizona vs. UNM
SDSU vs. TAMUC
Boise St @ GS
ASU vs. Wyoming
UCLA @ Hawai’i
UNR @ Troy
UNLV vs. UH
Utah St vs. RMU
AFA @ MER

WE HERE 👏 https://t.co/oanMB5tQ1T",Sat Aug 31 12:01:00 +0000 2024,9858,1550
"I am a woman in Texas, right now at this very moment I'm feeling very fucking attacked by this state. I know I'm not alone, so for anyone else out there feeling the way I am tonight, know you're not alone. I have to believe things will get better. I simply have to.",Wed Jan 03 04:22:22 +0000 2024,1638,275
It’s NOW officially the start of CFB with our first sight of the Legend Lee Corso here at Texas A&amp;M. Getting ready for @CollegeGameDay https://t.co/u8tSpQbnjb,Sat Aug 31 12:52:05 +0000 2024,15695,636
"“I left my family to be the coach at Texas A&amp;M. I took the job at Texas A&amp;M to never take another job again.”

Jim Schlossnagle left for Texas less than 24 hours following this press conference

 https://t.co/TIkuSE6gWw",Tue Jun 25 22:24:07 +0000 2024,36825,2656
"LITERALLY BLOWN AWAY!! 👇

This father comes upon a horrific accident that just occurred after his precious teenage daughter calls him saying “I’m sorry I’m sorry I’m sorry!”
When he arrived he finds her in the road. Watch this and listen to him… overwhelmed with emotions… 🙏 https://t.co/dhCuF1pfAI",Sun Mar 24 19:57:11 +0000 2024,35800,6790
"My two daughters deserve to grow up in a country with reproductive freedom. And no one will fight harder for them than I will. 

Come hell or high water, I’m going to defeat Ted Cruz, abolish the filibuster, and restore abortion rights for every woman in this country. https://t.co/CORdzF24Rl",Sun Jan 28 20:41:43 +0000 2024,1953,498
"If you want to unfollow me due to my politics, go for it.

I’m a pro-gun reform, pro-democracy, political strategist, born in Texas, living in Missouri.

I'm dedicated to creating a bright future for our children by stopping the Christian Taliban destroying our climate and from https://t.co/0CrXxuSdag",Mon Mar 27 19:06:54 +0000 2023,13152,873
"The Jimbo Fisher Era at Texas A&amp;M is over

- 0 National Titles
- 0 Conference Titles
- 0 Division Titles
- 0 10-win Seasons
- 0 wins vs ranked opponents on the road
- 0 ranked finishes in last 4 full seasons
- Worse record than Kevin Sumlin
- $117,450,000 guaranteed https://t.co/Xc1Qe10KKB",Sun Nov 12 14:04:20 +0000 2023,7588,1389
"BREAKING: Former Texas A&amp;M WR Evan Stewart has Committed to Oregon, he tells @on3sports

The 6’1 175 WR is ranked as the No. 1 WR in the Portal (No. 2 Overall Player)

Was a 5-Star Plus+ Recruit in the ‘22 Class &amp; will have 2 years of eligibility remaining https://t.co/1JV4OHXwhj",Fri Jan 12 02:10:14 +0000 2024,8610,880
"If you wanna unfollow me for my politics then go ahead.

I’m Josh Martin, a 20 year old Texas college student who’s pro-gun reform, pro-abortion rights, and pro-democracy.

I’m dedicating my life and this page to fight for the next generation. Retweet and follow if you’re in. https://t.co/bp5PouB5EH",Tue Aug 15 16:19:55 +0000 2023,22424,4719
"If you wanna unfollow me for my politics then go ahead.

I’m Joshua Martin, a 21 year old organizer from Texas. I’m devoting this next year of my life to register young voters and electing @JoeBiden and Democrats up and down the ballot.

This is who I am, take it or leave it. https://t.co/A6xEzI4w6m",Mon Dec 11 18:09:21 +0000 2023,10373,1777
"I’m sorry but to have TEXAS protesting to a cease fire in gaza says a lot, like iykyk but this is actually insane to see a state that once upon a time wanted to be their own country and is in fact a red state rallying together like this shows you just how badly our government is",Mon Nov 13 06:20:26 +0000 2023,103692,23363
"I’m sending all my love &amp; prayers to my friend &amp; Texas Dem Delegation sister, @JacksonLeeTX18 starting treatment for pancreatic cancer. 

Sheila is one of the hardest fighters in Congress &amp; she is Texas Tough. From Dallas to Houston, we wish her strength &amp; a swift recovery. https://t.co/2EV1HR8dhj",Mon Jun 03 15:30:50 +0000 2024,12213,1432
"BREAKING: 2 migrant men from Venezuala were just arrested in Texas for m*rder*ng 12-year-old Jocelyn Nungaray

Jocelyn was found in a creek after going missing Monday. Police say she was likely r*p*d before being str*ngl*d to d**th.

SAY HER NAME: Jocelyn Nungaray https://t.co/DvPkQcplnX",Thu Jun 20 20:46:40 +0000 2024,22812,8124
Texas A&amp;M LOL https://t.co/usPPy1Bcsr,Sun Sep 22 01:33:40 +0000 2024,56,1
"Arkansas sits at 3-1 (1-0) heading into the matchup against Texas A&amp;M next week. 

What’s your season outlook like? Feel better, worse, or unchanged about the rest of the season after today’s win?",Sun Sep 22 01:34:13 +0000 2024,284,5
"I’m old.

I’ve covered hurricanes in Florida, NC, NY, TX and from DC since early 1990s.

I just don’t ever remember having a governor not in the state when one comes on shore, until now. 

Abbott today is just now returning to Texas 5 days after Beryl hit

https://t.co/WcY9BBwLwx https://t.co/DRhthZzyR1",Sat Jul 13 17:29:15 +0000 2024,3391,1458
"A vote for Trump is a vote for Elon. As a hard working blue collar American, I'm confident that this is the right team for our future. 

Get out and VOTE! https://t.co/7j8gd2EQJs",Sat Sep 07 21:34:50 +0000 2024,21917,2292
"I am NOT a social media influencer!

I’m a veteran 

I’ve got a lot of grey hair

I used to be young and hot

I just enjoy being freaking upright now!

I am 67 years old ( which is fu/king bullshit!)
😂🤣😂💯 https://t.co/cMscEyr8ac",Sun Nov 26 03:42:55 +0000 2023,8270,446
Here's a look at the Hogs' official depth chart for Week 5 against Texas A&amp;M: https://t.co/mBOEsUQajR https://t.co/V0WfwblzzJ,Mon Sep 23 16:40:49 +0000 2024,7,2
